REP,INSTN,TREAT,x1,x2,x3,x4,x5,x6,x7,x8,Pwev,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68
12,90,NI,10,10,10,7,7,7,5,1,5,7,7,9,3.8,2.4,3,3,2,81,49,23,-46.28369866,-1.382175227,7.888,9.164,8.014,7.486,1.431208668,-0.010337117,47,61.2,59.8,54.4,24.91515081,0.101750292,53.74,53.6,41.84,16.35,-42.50833281,-0.562436618,10,67,4.9959,0.49959,28.44,26.504,20.72,15.45,5.866,4.924,657.86,112.3803017,8.6,712.886,159.2583017,93.19268636,74.56563707,83.94135697,17.08270783,91.18270351,68.54425263,0.074565672,18.50333333,18.50333333,0,0.573279383,55,7
12,238,NI,9,10,10,7,9,7,7,3,5,5,7,7,2.333333333,1.666666667,3,3,1.8,71,44,26,-39.46862996,-1.074018127,10.652,11.262,9.698,12.088,0.053967305,0.011936353,49.2,58.2,57,51.4,12.95597346,0.029383685,53.86,51.38,45.175,24.9,-31.64155322,-0.422662035,10,106,8.38341,0.838341,24.26,14.83,38.14,9.538,7.8,4.34,899.122,143.7232615,10.6,969.322,172.4312615,61.12943116,25.00786576,55.64102564,15.98484538,92.34552032,81.51708763,0.079088774,31.04966667,31.04966667,0,1.614285191,202,6
12,189,NI,10,10,10,7,7,7,7,3,5,5,7,7,4.4,2.25,1,5,2.8,67,45,35,-27.52902156,-0.765861027,9.834,11.104,8.768,8.376666667,-9.610818462,-0.030471341,45.6,61.6,54.6,53.6,23.11358232,0.083059298,57.88,56.42,51.25,31.9,-24.27124334,-0.376706269,10,114,3.4706,0.34706,60.98,32.932,37.86,16.24,46.1,16.044,437.74,67.99222009,15.4,582.68,133.2082201,54.00459167,42.89487586,34.80260304,15.53255816,71.89895717,48.42491575,0.03044386,12.85407407,12.85407407,0,0.276661021,153,5
12,78,NI,10,10,10,7,9,9,9,1,5,5,7,5,3.8,1.333333333,3,5,4,79,55,35,-33.3716916,-1.048338369,8.8,11.388,8.332,8.102,1.653678494,-0.022992468,52.4,61.4,60.8,61.8,16.74661944,0.129373077,53.26,51.52,44.025,27.12,-30.61428627,-0.390631696,10,156,6.8185,0.68185,42.24,30.204,64.34,18.646,9.558,7.58,599.16,108.8217633,14,715.298,165.2517633,71.50568182,28.98041654,79.30529399,18.1623879,84.35162952,64.95076974,0.043708333,25.2537037,25.2537037,0,1.06786546,267,4
12,78,NI,10,10,10,7,7,7,7,1,3,5,5,5,2.4,0,3,3,2.4,83,65,37,-32.38183503,-1.090634441,10.24,10.784,8.892,10.734,-5.326927165,-0.002431526,53.6,73,70.2,67.2,30.93391199,0.181606025,53.14,51.8,39.62,36.175,-28.93352229,-0.290129946,10,157,6.008,0.6008,48.98,34.758,55.92,20.05,8.116,6.594,579.9,107.3047609,15,692.916,168.7067609,70.96365864,35.85479256,81.24691966,18.5040112,82.20053607,59.35872571,0.038267516,22.25185185,22.25185185,0,0.829084313,267,3
12,186,NI,10,10,10,7,7,7,7,1,3,5,5,5,3.6,2.6,3,3,2.8,78,59,33,-34.21338548,-1.067975831,10.548,10.252,7.874,10.652,-14.24146972,-0.010643259,51.8,64.6,59.2,54,13.42336366,0.010862416,56.5,51.96,44.975,36.625,-27.66705464,-0.305469396,10,131,6.8366,0.68366,26.74,23.084,26.4,12.868,8.322,6.214,560.62,113.1658171,13.2,622.082,155.3318171,86.3275991,48.74242424,74.66955059,20.18583303,90.39490603,72.09867793,0.052187786,25.32074074,25.32074074,0,1.073542374,150,2
12,91,NI,10,10,10,5,5,7,7,1,5,5,5,7,2,1.8,3,1,1.8,82,53,30,-39.38104004,-1.239425982,8.108,9.712,9.188,9.552,15.70810634,0.017861886,43,56.2,55.6,53,28.07130576,0.140129416,49,47.575,44.22,26.6,-23.24226086,-0.319405431,10,77,5.1251,0.51251,20.74,19.918,14.58,9.33,4.164,3.14,512.04,94.64049446,7,551.524,127.0284945,96.03664417,63.99176955,75.40826129,18.48302759,92.79789497,74.47256443,0.06655974,18.98185185,18.98185185,0,0.603314186,56,1
13,212,NI,10,10,10,7,7,7,9,1,5,7,7,7,1.8,0,3,3,2.6,80,50,31,-37.75,-1.169939577,9.41,10.762,8.482,12.062,7.2510496,0.025220749,54,73,69.2,53.2,22.27257664,-0.017630211,49.94,47.44,33.9,33.925,-33.52274045,-0.28485043,10,103,8.2529,0.82529,26.06,18.49,51.64,14.01,9.408,6.584,765.92,138.1191408,8.6,853.028,177.2031408,70.95165004,27.13013168,69.9829932,18.03310278,90.36295892,78.57226533,0.080125243,30.5662963,30.5662963,0,1.564415159,176,1
13,243,NI,10,10,10,7,7,9,9,1,5,5,7,7,0,0,3,3,3,69,43,29,-35.11964948,-0.956193353,11.596,10.502,9.134,11.312,-14.51205301,-0.011342739,41.2,52,50,44.6,18.76743839,0.042707118,49.16,45.12,33.63333333,30.14,-37.13827506,-0.316076518,10,75,9.6819,0.96819,31.1,24.6,28.4,8.952,11.006,5.756,995.6,173.65782,7.8,1066.106,212.96582,79.09967846,31.52112676,52.29874614,17.44252913,93.56605497,81.36278463,0.129092,35.85888889,35.85888889,0,2.153079348,207,2
13,161,NI,10,10,10,5,9,5,7,1,3,3,5,5,1.4,0,1,3,1.8,82,57,55,-16.9982884,-0.651057402,10.052,10.892,8.46,13.158,4.5388699,0.030253315,39.4,58,55.2,55,42.25976267,0.208040734,58.2,54.84,48.52,45.14,-19.6196971,-0.209591599,10,82,9.7583,0.97583,125.58,27.398,64.86,11.254,17.162,7.69,881.96,175.8762462,7.2,1089.562,222.2182462,21.81716834,17.35121801,44.8082974,19.94152186,81.12633682,77.56934544,0.119003659,36.14185185,36.14185185,0,2.187193371,125,3
13,218,NI,10,10,10,7,9,7,7,3,5,7,7,9,2.4,2.4,3,3,2.8,65,42,25,-37.93040293,-0.953927492,10.014,11.026,8.392,9.566666667,-9.117318555,-0.018514621,50.6,62.2,58.4,52.8,13.61922939,0.01807574,58.56,50.92,41.125,32.775,-39.05048844,-0.401071391,10,117,6.5034,0.65034,15.92,16.092,13.72,10.236,8.102,5.926,606.08,97.65549895,14.4,643.822,129.9094989,101.080402,74.60641399,73.14243397,16.11264172,94.0289172,74.84900338,0.055584615,24.08666667,24.08666667,0,0.971448503,182,4
13,29,NI,10,10,10,7,9,7,7,1,3,5,5,7,1.4,0,3,3,1.25,78,48,37,-30.68910256,-0.982628399,9.69,10.58,8.51,8.056,-12.15879091,-0.031767052,41.4,55.6,50.4,43,20.05281903,0.004667445,58.54,55.06,42.6,42.36666667,-28.75708851,-0.282222694,10,82,7.1142,0.71142,38.44,18.824,36.62,7.122,4.112,2.662,658.7,72.76681823,7.2,737.872,101.3748182,48.9698231,19.44838886,64.73735409,11.0470348,90.17129141,82.38680869,0.086758537,26.34888889,26.34888889,0,1.162494724,232,5
13,11,NI,10,10,10,7,9,7,7,1,5,5,7,7,2.6,0.8,3,3,1.4,81,62,45,-25.43807248,-0.857250755,11.802,12.216,10.486,10.6775,-10.04512688,-0.023510926,46.4,61.4,56.4,55.4,23.59324718,0.105866129,58.62,54.96,45.26666667,39.82,-27.89147245,-0.303929847,10,95,6.6359,0.66359,40.5,23.304,74.12,9.136,13.684,7.096,604.06,96.20148164,9.4,732.364,135.7374816,57.54074074,12.32595791,51.8561824,15.92581559,84.63208771,71.10865318,0.069851579,24.57740741,24.57740741,0,1.011436252,258,6
13,233,NI,10,10,10,5,7,7,7,1,5,5,7,7,2.4,2,5,1,2.2,77,45,32,-35.22366522,-1.077794562,8.648,9.126,7.35,12.198,8.052803105,0.039275061,46.8,60.4,55,52,18.30124989,0.051787419,48.24,49.42,20.83333333,32.525,-36.69155805,-0.353484495,10,108,9.6068,0.96068,13.02,12.294,13.8,8.59,3.064,2.484,652.6,121.7910418,13.8,682.484,145.1590418,94.42396313,62.24637681,81.07049608,18.66243362,95.12331623,82.7178442,0.088951852,35.58074074,35.58074074,0,2.119807131,197,7
13,157,NI,10,10,10,7,7,7,7,1,5,7,7,9,4.6,3.4,3,3,4.2,82,51,19,-50.27498804,-1.498489426,8.224,8.858,7.24,7.692,-8.475798984,-0.014830381,41.2,54.2,52,45.4,23.26358824,0.053887769,52.08,52.22,42.96666667,37.43333333,-21.74381916,-0.243364096,10,165,3.9899,0.39899,25.66,22.858,25.12,11.57,6.948,5.45,431.08,72.97572318,11.6,488.808,112.8537232,89.08028059,46.0589172,78.4398388,16.92858012,88.43515121,64.82148232,0.024181212,14.77740741,14.77740741,0,0.365647722,121,8
13,27,NI,10,9,10,7,7,5,5,1,3,5,5,5,1,0,3,3,1.4,60,39,39,-17.5,-0.50755287,8.582,8.19,8.024,10.5575,3.930114108,0.025536703,23,30.6,30.2,35.4,37.47580307,0.169894982,46.82,42.54,27.43333333,35.38,-34.99733679,-0.232160107,9,49,6.566,0.729555556,20.62,13.492,16.2,3.896,4.136,3.47,683.4,123.3494105,7.4,724.356,144.2074105,65.43161979,24.04938272,83.89748549,18.04937233,94.97304597,85.54502241,0.134,27.02057613,24.31851852,0,0.990240322,23,9
13,229,NI,10,10,10,7,9,9,7,1,5,5,7,7,3.2,3,1,5,1.75,80,62,40,-28.99193548,-0.950151057,10.758,11.014,8.172,12.72,-4.872748054,0.012425586,48.8,56.2,51.8,53.6,8.49305409,0.047438209,51.5,49.6,41.85,35.4,-24.45171585,-0.256746579,10,93,6.6277,0.66277,41.8,20.882,32.86,8.806,13.814,7.904,800.6,135.8824586,11,889.074,173.4744586,49.9569378,26.79853926,57.21731577,16.97257789,90.17487987,77.7128024,0.071265591,24.54703704,24.54703704,0,1.008938127,193,10
13,78,NI,10,10,10,7,7,7,7,1,5,5,5,7,3.2,2,3,3,3.8,84,57,35,-35.36967419,-1.167673716,8.58,10.168,8.046,11.52,12.03100892,0.030038612,53,72.2,64.2,56.8,21.30392277,0.023528164,49.854,45.32,33.75,27.4,-40.89572856,-0.363069057,10,147,5.5305,0.55305,25.12,19.274,52.76,18.022,10.002,6.798,617.4,112.3238727,16.8,705.282,156.4178727,76.72770701,34.15845337,67.96640672,18.19304708,87.32659731,71.48630938,0.037622449,20.48333333,20.48333333,0,0.702534479,267,11
13,12,NI,10,10,10,5,7,5,7,1,5,9,7,9,1.4,0,3,3,2.4,78,40,21,-48.10897436,-1.363293051,9.826,9.95,6.364,8.78,-22.12372795,-0.031891376,48.2,61.2,54.4,47.6,11.69317658,-0.033711679,48.2,50.62,26.83333333,0,-75.30323573,-0.766400057,10,99,5.6398,0.56398,20.76,15.066,6.92,8.204,5.88,3.872,523,116.329415,11,556.56,143.471415,72.57225434,118.5549133,65.85034014,22.24271796,93.57726656,81.50553232,0.056967677,20.88814815,20.88814815,0,0.730577439,8,12
13,4,NI,10,10,10,5,9,7,5,1,7,7,7,9,1.6,0.8,3,1,1.2,81,38,27,-41.01689409,-1.296827795,10.778,11.954,8.742,12.36,-2.163081678,0.006047099,40.8,58.8,55.4,44.2,31.5964653,0.040309749,49.94,44.9,35.36666667,0,-64.65781209,-0.723526749,10,109,6.044,0.6044,17.48,17.406,17.54,14.17,5.296,3.604,506.4,97.43700707,10.6,546.716,132.6170071,99.57665904,80.78677309,68.05135952,19.24111514,92.51047825,73.09099969,0.055449541,22.38518519,22.38518519,0,0.839049845,257,13
13,138,NI,10,10,10,5,7,7,7,3,5,9,7,9,2.2,1.8,1,1,1.8,79,46,27,-41.53824986,-1.24244713,9.564,9.628,8.102,5.142,-27.35849227,-0.067140342,46.4,58.8,55.2,45,14.44226866,-0.028916941,49.82,48.18,40.66666667,0,-52.21948315,-0.709675047,10,119,5.7525,0.57525,10.32,11.084,10.42,11.388,4.242,2.526,559.8,100.277925,11.4,584.782,125.275925,107.4031008,109.2898273,59.54738331,17.91316987,95.57526588,79.68272477,0.048340336,21.30555556,21.30555556,0,0.760067398,102,14
13,78,NI,10,10,10,7,7,7,7,1,5,5,5,7,2.2,0,3,3,2.4,82,54,34,-35.59168925,-1.145015106,8.962,10.682,7.134,9.246,-4.154372567,-0.012768431,53,70,63.2,60,20.67342227,0.071220961,46.16,42.4,33.16,34.1,-28.99311987,-0.210932428,10,131,7.2111,0.72111,26.62,19.702,41,19.546,10.686,7.746,675,124.4880827,14.2,753.306,171.4820827,74.01202104,47.67317073,72.48736665,18.44267892,83.46887569,66.15429298,0.055046565,26.70777778,26.70777778,0,1.19437825,267,15
13,78,NI,10,10,10,7,9,7,7,1,7,9,7,9,3.4,0,5,3,3,80,46,26,-42.98913043,-1.290030211,9.77,11.434,8.218,8.416,-10.29179495,-0.033215869,53.8,73.6,67.8,59.6,24.8910741,0.061822425,47.18,47,40.775,0,-46.95953178,-0.666756656,10,135,7.0059,0.70059,27.22,26.652,27.4,24.946,8.354,6.704,609.6,124.8883076,13.4,672.574,183.1903076,97.91329904,91.04379562,80.24898252,20.48692709,90.87926709,68.56734957,0.051895556,25.94777778,25.94777778,0,1.127370634,267,16
13,179,NI,10,10,10,7,9,7,9,3,7,9,9,9,2.8,2.8,3,5,2.8,76,41,24,-43.75802311,-1.243957704,11.298,12.5,9.4775,9.602,-13.10306965,-0.037152594,62.4,73.2,66.6,56.6,3.28629386,-0.104168877,49.74,41.85,33.63333333,26.45,-42.61535702,-0.359748948,9,115,4.34959,0.483287778,24.58,23.128,24.1,17.54,18.098,14.294,311.638,62.18909402,8.8,378.416,117.151094,94.09275834,72.78008299,78.98110288,19.95555549,88.43264644,61.59264209,0.037822522,17.89954733,16.10959259,0,0.434545736,143,17
13,78,NI,10,10,10,7,7,5,5,1,5,7,7,9,2.2,0,3,3,2.4,84,55,30,-39.98917749,-1.286253776,9.22,9.538,6.394,6.334,-29.82665468,-0.054352604,49.8,67.2,62.6,57,25.11262531,0.085138432,44.9,48.16,29.35,27.23333333,-34.20066706,-0.329710053,10,125,5.4035,0.54035,15.34,15.886,46.54,31.342,8.572,5.532,561.4,103.5667611,13.6,631.852,156.3267611,103.559322,67.34422003,64.53569762,18.44794462,89.19454762,67.06192303,0.043228,20.01296296,20.01296296,0,0.67063955,267,18
14,199,NI,10,10,10,7,7,7,5,1,5,7,5,9,4.8,5.25,3,3,2.2,81,55,30,-38.77665544,-1.213746224,9.088,10.352,9.452,6.61,-4.808091654,-0.037066087,53.6,78,74,58.8,33.54733608,0.065641243,50.28,43.92,38.36666667,23.93333333,-37.8331867,-0.38667586,10,117,4.0996,0.40996,31.96,23.282,49.18,35.008,11.504,7.472,380.6,67.94497537,12.2,473.244,133.7069754,72.84730914,71.18340789,64.95132128,17.8520692,78.08987442,48.72079476,0.035039316,15.1837037,15.1837037,0,0.386030677,163,18
14,25,NI,10,10,10,7,7,7,7,1,5,7,5,7,4,4.25,3,3,2.8,79,53,31,-37.21041318,-1.143504532,10.294,11.49,7.446,5.534,-32.13680946,-0.083527315,53.8,60.6,54.4,49.6,-0.532794368,-0.083165376,51.98,45.58,27.82,30.95,-47.52658641,-0.375934019,10,110,10.3507,1.03507,13.54,14.988,13.88,13.478,12.342,9.236,791.4,165.5656907,8.8,831.162,203.2676907,110.6942393,97.1037464,74.8339005,20.92060787,94.31637214,79.66731375,0.094097273,38.33592593,38.33592593,0,2.460811188,21,17
14,13,NI,10,10,10,5,7,5,5,1,3,5,5,7,1.333333333,0,1,5,2,75,47,34,-32.4964539,-0.981117825,9.974,10.464,10.27,6.206,-10.13172488,-0.05141763,44.6,58.8,55,57,26.5881012,0.157144373,53.86,48.28,41.28,37.95,-27.54790383,-0.252789859,10,120,7.3044,0.73044,51.9,16.632,85.1,16.234,19.76,6.366,862.4,165.7612143,13.2,1019.16,204.9932143,32.04624277,19.07638073,32.21659919,19.22092003,85.88649028,82.51382185,0.06087,27.05333333,27.05333333,0,1.225484847,9,16
14,254,NI,10,10,10,7,9,7,7,1,5,7,7,7,1.2,1.25,3,3,1.8,79,55,36,-32.46260069,-1.024924471,11.902,11.82,8.512,7.69,-31.89440842,-0.073288639,42.6,58,48.6,50,20.90355767,0.06262862,54.02,49.56,42.8,36.05,-27.15324304,-0.278632651,10,120,9.1693,0.91693,30.88,22.684,17.4,7.608,6.266,4.608,736,142.7781636,11,790.546,177.6781636,73.45854922,43.72413793,73.53973827,19.39920701,91.90684933,79.16223043,0.076410833,33.96037037,33.96037037,0,1.931128682,218,15
14,98,NI,10,10,10,7,7,7,7,3,7,9,9,9,1,1,3,3,2.2,69,29,23,-39.33033483,-1.107250755,9.4525,9.218,9.2775,6.622,-11.37635316,-0.037984937,36.4,50.8,42,37.2,18.42808111,-0.023931261,47.08,40.3,25.2,0,-85.2033355,-0.713858067,10,102,7.9747,0.79747,12.5,12.52,6,7.994,5.996,4.576,900.8,170.6014047,11.6,925.296,195.6914047,100.16,133.2333333,76.31754503,18.93887708,97.40492802,87.55926558,0.078183333,29.53592593,29.53592593,0,1.460721961,63,14
14,67,NI,10,10,10,7,9,7,7,1,7,7,7,9,1.8,1.8,3,3,2.2,83,53,36,-34.11002501,-1.123111782,11.14,13.372,9.558,11.28,-2.480938261,-0.015708709,51.4,70,62,55.8,21.42486567,0.031229447,47.38,45.52,33.73333333,20.76666667,-42.63199897,-0.418481666,10,71,8.4256,0.84256,28.32,27.464,57.48,16.204,8.56,6.232,768,158.0021773,6.8,862.36,207.9021773,96.97740113,28.19067502,72.80373832,20.57320017,88.81222337,73.9662941,0.118670423,31.20592593,31.20592593,0,1.630574044,246,13
14,230,NI,10,10,10,5,7,7,7,1,5,5,5,7,3.6,1.25,3,3,1.4,82,53,37,-32.77726645,-1.075528701,12.756,13.798,12.512,14.884,5.167780428,0.022919911,55.8,72.4,70.2,62.2,22.91175944,0.085817333,48.6,41.54,32.9,36.03333333,-32.15137545,-0.216867155,10,97,9.6824,0.96824,21.18,19.356,44.78,27.592,10.476,7.074,910.6,188.0445489,9.6,987.036,242.0665489,91.38810198,61.61679321,67.5257732,20.65062035,91.96916533,76.61080557,0.099818557,35.86074074,35.86074074,0,2.153301736,194,12
14,78,NI,10,10,10,7,7,7,7,1,3,7,5,9,3.8,1.333333333,5,3,2.6,83,65,32,-36.22798888,-1.207703927,9.814,11.528,10.69,9.836,7.532663826,-0.002790708,55.2,80.4,77.6,66,37.18676898,0.147576111,51.56,45.2,40.5,23.425,-36.78687155,-0.406513737,10,115,8.159,0.8159,21.16,20.508,23.1,21.306,13.734,9.674,522.8,94.17341865,8.6,580.794,145.6614186,96.91871456,92.23376623,70.43832824,18.01327824,89.22207181,64.91489367,0.070947826,30.21851852,30.21851852,0,1.529018416,267,11
14,78,NI,10,10,10,7,9,7,9,1,5,7,7,9,5,1.333333333,3,5,3.6,82,53,30,-39.38104004,-1.239425982,9.57,11.13,10.328,9.828,7.481454092,0.000470139,55.8,72.8,68,66.8,23.28430793,0.135080089,52.38,48.22,40.8,31.73333333,-30.73717588,-0.317792157,10,151,7.1123,0.71123,32.78,31.492,44.8,28.958,13.002,10.488,612.8,99.0708281,15.8,703.382,170.0088281,96.07077486,64.63839286,80.66451315,16.16691059,86.81076739,62.43681598,0.047101325,26.34185185,26.34185185,0,1.161873868,267,10
14,89,NI,10,10,10,5,7,7,9,1,5,7,7,9,1,1.5,3,1,1.6,77,47,28,-39.69328544,-1.169939577,9.726,9.356,7.84,8.0625,-19.06173844,-0.03020436,39.8,57.6,54.4,46.6,34.38865077,0.086984194,46.82,46.36,30.23333333,22.46666667,-44.33124924,-0.408781868,10,63,8.3911,0.83911,12.552,13.99,26.79,8.764,3.008,1.802,776.6,149.5237339,5.8,818.95,174.0797339,111.4563416,32.71369914,59.90691489,19.25363558,94.79440661,84.83260826,0.133192063,31.07814815,31.07814815,0,1.617248077,54,9
14,69,NI,10,10,10,5,7,7,7,3,7,9,9,9,1.333333333,1.333333333,5,1,2,66,34,16,-50.71301248,-1.194864048,8.466,8.624,8.836,2.663333333,-18.9615073,-0.077015664,34.8,50,42.2,37.8,24.60264749,0.011201867,54.98,43.44,7.8,0,-136.3669829,-0.925721863,10,65,5.5908,0.55908,5.58,6.348,3.62,3.55,2.782,1.214,509.94,95.59812038,7,521.922,106.7101204,113.7634409,98.06629834,43.63767074,18.74693501,97.62649508,89.51509771,0.086012308,20.70666667,20.70666667,0,0.717937706,248,8
14,113,NI,10,10,10,7,7,5,5,3,7,9,9,9,3,2.6,5,1,2.4,70,40,19,-47.67857143,-1.216767372,10.674,9.9,7.322,5.944,-39.56500031,-0.077067996,44.4,58.2,51,45.6,15.1805353,-0.010947279,48.5,44.3,33.38,0,-66.64324001,-0.710505993,10,140,6.0926,0.60926,12.82,14.38,13.66,12.652,4.494,2.76,426.6,77.79555754,11,457.574,107.5875575,112.1684867,92.62079063,61.41522029,18.2361832,93.04130751,71.89572388,0.043518571,22.56518519,22.56518519,0,0.85259775,78,7
14,78,NI,10,10,10,5,7,7,7,1,5,7,7,9,2.6,0,3,3,2.4,81,52,32,-37.1320038,-1.16918429,9.182,10.82,8.036,12.43,10.33543623,0.030919274,43.8,66.6,62.4,61.4,45.21430018,0.23067784,53.5,47.04,41.83333333,24.25,-37.15398463,-0.424124677,10,148,4.8087,0.48087,12.98,12.308,29.16,21.272,4.78,3.46,450.2,81.30916756,13.4,497.12,118.3491676,94.82280431,72.94924554,72.38493724,18.06067694,90.15317513,67.66522858,0.032491216,17.81,17.81,0,0.53112191,267,6
14,194,NI,10,10,10,7,9,7,7,3,5,7,7,7,2.6,2.2,3,5,2.6,74,62,26,-37.14036617,-1.132930514,10.45,11.154,9.792,9.986,-4.813620902,-0.012593402,48.8,58.8,54,55,12.94582192,0.065959478,57.25,42.46666667,43,37.175,-29.08203321,-0.277199356,10,93,6.161,0.6161,26.36,19.176,36.02,8.15,22.16,10.322,582.6,118.7169271,7.6,667.14,156.3649271,72.74658574,22.62631871,46.57942238,20.37709013,88.49847909,76.27364127,0.066247312,22.81851852,22.81851852,0,0.871848988,158,5
14,65,NI,10,10,10,7,9,7,7,3,5,5,5,7,3.4,3.2,3,3,3.4,79,68,44,-24.60908414,-0.827794562,10.96,12.308,11.008,12.83666667,7.27442108,0.019658923,54.8,71,68.4,58.8,21.22170939,0.051235812,57.72,50.5,42.94,37.4,-31.77953398,-0.316036915,10,90,10.1258,1.01258,27.54,21.346,44.3,18.842,8.35,6.094,761.4,153.1992253,8.2,841.59,199.4812253,77.50907771,42.53273138,72.98203593,20.1207283,90.74350654,76.65224396,0.112508889,37.50296296,37.50296296,0,2.355035946,244,4
14,78,NI,10,10,10,7,9,7,9,1,5,5,5,7,3,0,3,5,3.2,81,58,46,-24.54235845,-0.836858006,10.118,12.084,10.354,11.812,9.808104157,0.015447544,54,78.4,75.4,70.6,39.23663866,0.224207065,54.76,48.42,41.575,32.26,-33.18294492,-0.341280895,10,150,10.54,1.054,20.96,19.16,54.66,20.47,10.322,7.13,1034.34,114.148869,16.2,1120.282,160.908869,91.41221374,37.44968899,69.07576051,11.03591363,92.08785085,79.9395076,0.070266667,39.03703704,39.03703704,0,2.551643937,267,3
14,234,NI,10,10,10,5,7,7,7,1,5,5,7,7,1.8,1.333333333,3,3,2.2,78,60,34,-33.20512821,-1.043806647,11.032,11.33,10.256,11.774,-1.84432848,0.004831229,42.2,61.2,54,53,32.64170685,0.121693009,50.48,45.46,39.66,41.7,-20.98842759,-0.150395672,9,84,8.0962,0.899577778,25.18,17.534,34.82,8.212,6.886,4.976,887.4,160.1819927,7,954.286,190.9039927,69.63463066,23.58414704,72.26256172,18.05070912,93.07955451,83.48145483,0.096383333,33.31769547,29.98592593,0,1.505571226,198,2
14,208,NI,10,10,10,5,7,7,7,1,3,5,5,5,4.8,3.2,3,3,3.2,80,69,40,-27.88949275,-0.944864048,9.766,10.15,8.686,9.248,-8.334909009,-0.014033096,54.2,76.6,78.4,71.4,40.70209226,0.254948552,52.12,46.65,38.18,42.56,-24.82750435,-0.174501962,10,112,9.2033,0.92033,82.82,37.794,53.48,20.644,9.402,7.02,775.12,147.8663752,11.4,920.822,213.3243752,45.63390485,38.6013463,74.6649649,19.07657849,84.67313282,69.345147,0.082172321,34.0862963,34.0862963,0,1.945476584,172,1
15,235,NI,10,10,10,5,5,7,7,1,3,5,5,7,1.2,1.333333333,3,3,1.6,72,47,34,-31.19089835,-0.908610272,10.01,9.124,8.248,10.2725,-10.27041958,-0.001394982,35.8,53.6,46.6,47.2,37.09015345,0.130009547,55.2,50.42,43.44,37.1,-27.36808092,-0.281684523,8,80,7.5538,0.944225,23.84,16.074,32.64,6.258,5.996,3.804,843.6,143.8816806,10,906.076,170.0176806,67.42449664,19.17279412,63.44229486,17.05567575,93.03185439,84.73021541,0.0944225,34.9712963,27.97703704,0,1.310598944,199,1
15,190,NI,10,10,10,7,7,7,7,1,3,5,5,7,2,2,1,5,2.2,75,52,27,-39.37179487,-1.141238671,9.608,9.568,8.026,11.776,-0.958157215,0.021493794,47.4,60.6,47.4,48,6.487863976,-0.049326403,49.56,47.14,37.32,34.25,-28.45658642,-0.256755065,10,52,7.9698,0.79698,24.42,17.802,18.68,6.802,8.856,6.854,746.8,170.5390329,4.6,798.756,201.9970329,72.8992629,36.41327623,77.39385727,22.83597119,93.29229772,83.75692462,0.153265385,29.51777778,29.51777778,0,1.458927451,154,2
15,78,NI,10,10,10,7,9,5,7,1,3,5,5,5,3.4,0,1,5,3.4,81,57,44,-26.21832359,-0.884441088,10.596,11.068,10.182,12.992,5.648691995,0.028161875,58,76.6,73.4,69.2,25.98406288,0.146769916,52.2,46.94,39.84,35.3,-29.00084817,-0.266421979,10,131,8.9111,0.89111,64.24,33.13,99.7,21.452,12.016,9.44,813.4,152.0046678,11.8,989.356,216.0266678,51.57222914,21.51654965,78.56191744,18.68756674,81.17232504,68.27491453,0.068023664,33.00407407,33.00407407,0,1.823901937,267,3
15,262,NI,10,10,10,7,9,7,7,3,5,5,7,7,0,0,3,1,1.4,75,43,31,-35.28682171,-1.054380665,9.808,11.004,10.3,11.23,8.806162408,0.016408401,33,49.6,36.8,39.2,26.67049173,0.030274743,54.18,47.62,38.2,34.96666667,-34.71080102,-0.30998126,9,59,7.602,0.844666667,15.7,15.536,8.92,4.82,3.716,2.61,699.8,84.52178451,7.6,728.136,107.4877845,98.95541401,54.03587444,70.23681378,12.0779915,96.05066757,79.97944927,0.128847458,31.28395062,28.15555556,0,1.327377893,226,4
15,88,NI,10,10,10,5,9,7,7,3,5,7,7,7,2.4,1,3,3,1.8,76,46,30,-37.12814645,-1.099697885,10.626,12.038,9.592,11.694,0.273869609,0.003091758,48.6,69,57.8,54.2,23.66730002,0.032587249,45,45.78,40.025,32.3,-17.27113744,-0.199289806,10,75,5.471,0.5471,13.24,14.964,18.82,13.344,4.468,3.364,480,88.60079661,7.4,516.528,120.2727966,113.021148,70.90329437,75.29095792,18.45849929,93.55135692,74.69615017,0.072946667,20.26296296,20.26296296,0,0.68749933,260,5
15,53,NI,10,10,10,5,7,7,7,1,5,5,7,7,0,0,3,3,1.6,69,44,21,-44.25230567,-1.142749245,7.796,8.586,6.644,6.758,-11.91286934,-0.023163254,23,37,22.2,30.8,33.78247813,0.04020367,49.4,47.84,40.96666667,25.13333333,-30.40833309,-0.362180262,10,64,3.918,0.3918,12.1,8.398,6.02,3.372,4.148,2.67,394.6,67.93945448,7.2,416.868,82.37945448,69.40495868,56.01328904,64.3683703,17.21729713,94.05390508,82.29035115,0.06121875,14.51111111,14.51111111,0,0.352588151,42,6
